utc_timestamp,FR_heat_demand_space_SFH,FR_heat_demand_water,FR_COP_ASHP_water
2015-02-17 20:00:00+00:00,3049.7,772.7,"2,32"
2015-02-17 21:00:00+00:00,2184.6,579.5,"2,3"
2015-02-17 22:00:00+00:00,1732.6,353.4,"2,28"
2015-02-17 23:00:00+00:00,1819.9,255.0,"2,27"
2015-02-18 00:00:00+00:00,1878.8,297.1,"2,26"
2015-02-18 01:00:00+00:00,1942.1,290.8,"2,24"
2015-02-18 02:00:00+00:00,2093.0,324.1,"2,23"
2015-02-18 03:00:00+00:00,2470.6,539.0,"2,22"
2015-02-18 04:00:00+00:00,3320.9,1099.5,"2,21"
2015-02-18 05:00:00+00:00,4150.3,1422.1,"2,2"
2015-02-18 06:00:00+00:00,3916.7,1346.0,"2,19"
2015-02-18 07:00:00+00:00,3797.2,1048.1,"2,22"
2015-02-18 08:00:00+00:00,3603.1,1005.8,"2,27"
2015-02-18 09:00:00+00:00,3435.1,941.1,"2,33"
2015-02-18 10:00:00+00:00,3275.9,923.5,"2,37"
2015-02-18 11:00:00+00:00,3214.4,892.6,"2,41"
2015-02-18 12:00:00+00:00,3278.6,738.2,"2,43"
2015-02-18 13:00:00+00:00,3368.9,705.6,"2,45"
2015-02-18 14:00:00+00:00,3511.8,643.6,"2,45"
2015-02-18 15:00:00+00:00,3661.5,677.2,"2,44"
2015-02-18 16:00:00+00:00,3786.9,765.3,"2,4"
2015-02-18 17:00:00+00:00,3856.7,767.2,"2,35"
2015-02-18 18:00:00+00:00,3838.8,821.8,"2,31"
2015-02-18 19:00:00+00:00,3655.6,862.1,"2,28"
2015-02-18 20:00:00+00:00,3242.8,771.2,"2,25"
2015-02-18 21:00:00+00:00,2355.8,578.0,"2,24"
2015-02-18 22:00:00+00:00,1914.7,352.0,"2,22"
2015-02-18 23:00:00+00:00,1840.8,256.0,"2,21"
2015-02-19 00:00:00+00:00,1900.4,298.6,"2,2"
2015-02-19 01:00:00+00:00,1964.2,292.3,"2,19"
2015-02-19 02:00:00+00:00,2117.0,325.6,"2,18"
2015-02-19 03:00:00+00:00,2499.4,541.0,"2,17"
2015-02-19 04:00:00+00:00,3364.4,1103.0,"2,17"
2015-02-19 05:00:00+00:00,4208.1,1425.5,"2,16"
2015-02-19 06:00:00+00:00,3970.3,1349.5,"2,16"
2015-02-19 07:00:00+00:00,3847.3,1051.1,"2,2"
2015-02-19 08:00:00+00:00,3650.5,1008.3,"2,27"
2015-02-19 09:00:00+00:00,3480.0,943.5,"2,34"
2015-02-19 10:00:00+00:00,3319.3,926.0,"2,41"
2015-02-19 11:00:00+00:00,3256.5,895.1,"2,46"
2015-02-19 12:00:00+00:00,3320.9,740.2,"2,49"
2015-02-19 13:00:00+00:00,3411.6,707.1,"2,52"
2015-02-19 14:00:00+00:00,3556.1,645.6,"2,52"
2015-02-19 15:00:00+00:00,3708.1,678.2,"2,51"
2015-02-19 16:00:00+00:00,3836.1,766.8,"2,46"
2015-02-19 17:00:00+00:00,3906.4,768.7,"2,41"
2015-02-19 18:00:00+00:00,3888.7,823.8,"2,38"
2015-02-19 19:00:00+00:00,3703.6,863.6,"2,35"
2015-02-19 20:00:00+00:00,3285.3,772.7,"2,33"
2015-02-19 21:00:00+00:00,2385.4,579.5,"2,32"
2015-02-19 22:00:00+00:00,1937.3,353.4,"2,32"
2015-02-19 23:00:00+00:00,1615.5,267.5,"2,31"
2015-02-20 00:00:00+00:00,1679.9,299.1,"2,3"
2015-02-20 01:00:00+00:00,1745.0,290.8,"2,3"
2015-02-20 02:00:00+00:00,1909.1,319.6,"2,3"
2015-02-20 03:00:00+00:00,2307.8,521.6,"2,3"
2015-02-20 04:00:00+00:00,3121.0,1076.1,"2,3"
2015-02-20 05:00:00+00:00,3889.1,1386.7,"2,31"
2015-02-20 06:00:00+00:00,3677.5,1337.1,"2,31"
2015-02-20 07:00:00+00:00,3527.1,1055.1,"2,36"
2015-02-20 08:00:00+00:00,3309.6,1011.3,"2,42"
2015-02-20 09:00:00+00:00,3133.8,932.6,"2,48"
2015-02-20 10:00:00+00:00,2975.6,913.0,"2,53"
2015-02-20 11:00:00+00:00,2926.9,884.7,"2,56"
2015-02-20 12:00:00+00:00,2990.2,745.2,"2,58"
2015-02-20 13:00:00+00:00,3078.0,699.2,"2,59"
2015-02-20 14:00:00+00:00,3227.4,638.1,"2,58"
2015-02-20 15:00:00+00:00,3369.0,669.7,"2,55"
2015-02-20 16:00:00+00:00,3504.5,768.7,"2,51"
2015-02-20 17:00:00+00:00,3588.5,773.7,"2,48"
2015-02-20 18:00:00+00:00,3581.5,838.7,"2,46"
2015-02-20 19:00:00+00:00,3404.6,870.1,"2,45"
2015-02-20 20:00:00+00:00,3007.5,786.6,"2,43"
2015-02-20 21:00:00+00:00,2156.1,579.0,"2,42"
2015-02-20 22:00:00+00:00,1712.6,352.4,"2,4"
2015-02-20 23:00:00+00:00,1728.0,296.3,"2,39"
2015-02-21 00:00:00+00:00,1787.8,307.0,"2,38"
2015-02-21 01:00:00+00:00,1850.8,257.5,"2,37"
2015-02-21 02:00:00+00:00,2003.7,318.1,"2,36"
2015-02-21 03:00:00+00:00,2381.8,509.2,"2,35"
2015-02-21 04:00:00+00:00,3205.3,974.1,"2,33"
2015-02-21 05:00:00+00:00,4000.7,1365.3,"2,32"
2015-02-21 06:00:00+00:00,3778.4,1313.2,"2,31"
2015-02-21 07:00:00+00:00,3652.3,1021.3,"2,32"
2015-02-21 08:00:00+00:00,3453.3,964.0,"2,34"
2015-02-21 09:00:00+00:00,3285.5,941.1,"2,35"
2015-02-21 10:00:00+00:00,3129.1,869.3,"2,36"
2015-02-21 11:00:00+00:00,3072.7,847.9,"2,38"
2015-02-21 12:00:00+00:00,3137.1,704.4,"2,39"
2015-02-21 13:00:00+00:00,3225.4,757.9,"2,39"
2015-02-21 14:00:00+00:00,3369.2,681.9,"2,38"
2015-02-21 15:00:00+00:00,3513.5,709.5,"2,37"
2015-02-21 16:00:00+00:00,3640.2,751.3,"2,34"
2015-02-21 17:00:00+00:00,3713.7,755.8,"2,31"
2015-02-21 18:00:00+00:00,3699.2,792.0,"2,29"
2015-02-21 19:00:00+00:00,3520.2,820.8,"2,27"
2015-02-21 20:00:00+00:00,3118.7,763.7,"2,26"
2015-02-21 21:00:00+00:00,2256.2,559.1,"2,25"
2015-02-21 22:00:00+00:00,1821.6,336.0,"2,23"
2015-02-21 23:00:00+00:00,1823.0,274.0,"2,22"
2015-02-22 00:00:00+00:00,1882.5,323.9,"2,21"
2015-02-22 01:00:00+00:00,1946.0,334.1,"2,2"
2015-02-22 02:00:00+00:00,2098.4,440.0,"2,19"
2015-02-22 03:00:00+00:00,2478.4,658.4,"2,19"
2015-02-22 04:00:00+00:00,3330.9,1108.9,"2,18"
2015-02-22 05:00:00+00:00,4164.1,1284.7,"2,17"
2015-02-22 06:00:00+00:00,3927.9,1266.9,"2,16"
2015-02-22 07:00:00+00:00,3807.5,966.5,"2,2"
2015-02-22 08:00:00+00:00,3611.4,916.7,"2,26"
2015-02-22 09:00:00+00:00,3442.5,865.9,"2,33"
2015-02-22 10:00:00+00:00,3283.7,840.4,"2,39"
2015-02-22 11:00:00+00:00,3222.7,825.0,"2,43"
2015-02-22 12:00:00+00:00,3287.5,698.9,"2,44"
2015-02-22 13:00:00+00:00,3378.5,675.8,"2,46"
2015-02-22 14:00:00+00:00,3522.7,618.7,"2,46"
2015-02-22 15:00:00+00:00,3673.0,665.2,"2,44"
2015-02-22 16:00:00+00:00,3800.1,748.8,"2,41"
2015-02-22 17:00:00+00:00,3869.7,762.7,"2,37"
2015-02-22 18:00:00+00:00,3851.0,810.4,"2,35"
2015-02-22 19:00:00+00:00,3666.8,842.2,"2,33"
2015-02-22 20:00:00+00:00,3251.8,791.1,"2,31"
2015-02-22 21:00:00+00:00,2360.6,577.5,"2,31"
2015-02-22 22:00:00+00:00,1918.2,368.4,"2,31"
2015-02-22 23:00:00+00:00,1577.1,262.0,"2,32"
2015-02-23 00:00:00+00:00,1645.5,306.0,"2,33"
2015-02-23 01:00:00+00:00,1713.1,299.3,"2,34"
2015-02-23 02:00:00+00:00,1887.8,332.6,"2,36"
2015-02-23 03:00:00+00:00,2308.0,543.5,"2,37"
2015-02-23 04:00:00+00:00,3130.3,1108.4,"2,38"
2015-02-23 05:00:00+00:00,3897.0,1421.6,"2,39"
2015-02-23 06:00:00+00:00,3686.1,1348.0,"2,4"
2015-02-23 07:00:00+00:00,3517.2,1031.2,"2,42"
2015-02-23 08:00:00+00:00,3284.3,988.9,"2,44"
2015-02-23 09:00:00+00:00,3100.5,924.1,"2,48"
2015-02-23 10:00:00+00:00,2938.7,909.1,"2,52"
2015-02-23 11:00:00+00:00,2894.6,879.7,"2,54"
2015-02-23 12:00:00+00:00,2956.9,729.2,"2,55"
2015-02-23 13:00:00+00:00,3046.7,706.1,"2,55"
2015-02-23 14:00:00+00:00,3201.6,648.1,"2,53"
2015-02-23 15:00:00+00:00,3344.7,687.1,"2,5"
2015-02-23 16:00:00+00:00,3488.3,772.2,"2,46"
2015-02-23 17:00:00+00:00,3579.7,772.2,"2,42"
2015-02-23 18:00:00+00:00,3576.4,829.8,"2,4"
2015-02-23 19:00:00+00:00,3397.6,877.5,"2,38"
2015-02-23 20:00:00+00:00,2995.0,784.6,"2,37"
2015-02-23 21:00:00+00:00,2134.9,590.5,"2,36"
2015-02-23 22:00:00+00:00,1678.4,361.9,"2,35"
2015-02-23 23:00:00+00:00,1628.5,256.0,"2,34"
2015-02-24 00:00:00+00:00,1690.8,298.6,"2,33"
2015-02-24 01:00:00+00:00,1754.7,292.3,"2,32"
2015-02-24 02:00:00+00:00,1913.6,325.6,"2,31"
2015-02-24 03:00:00+00:00,2300.9,541.0,"2,3"
2015-02-24 04:00:00+00:00,3102.1,1103.0,"2,3"
2015-02-24 05:00:00+00:00,3864.8,1425.5,"2,3"
2015-02-24 06:00:00+00:00,3653.3,1349.5,"2,3"
2015-02-24 07:00:00+00:00,3514.2,1051.1,"2,33"
2015-02-24 08:00:00+00:00,3304.8,1008.3,"2,38"
2015-02-24 09:00:00+00:00,3134.1,943.5,"2,42"
2015-02-24 10:00:00+00:00,2978.6,926.0,"2,45"
2015-02-24 11:00:00+00:00,2928.9,895.1,"2,47"
2015-02-24 12:00:00+00:00,2992.8,740.2,"2,49"
2015-02-24 13:00:00+00:00,3080.4,707.1,"2,5"
2015-02-24 14:00:00+00:00,3226.9,645.6,"2,5"
2015-02-24 15:00:00+00:00,3366.9,678.2,"2,48"
2015-02-24 16:00:00+00:00,3497.6,766.8,"2,44"
2015-02-24 17:00:00+00:00,3577.5,768.7,"2,4"
2015-02-24 18:00:00+00:00,3567.5,823.8,"2,38"
2015-02-24 19:00:00+00:00,3391.7,863.6,"2,36"
2015-02-24 20:00:00+00:00,2998.5,772.7,"2,35"
2015-02-24 21:00:00+00:00,2156.0,579.5,"2,33"
2015-02-24 22:00:00+00:00,1722.8,353.4,"2,32"
2015-02-24 23:00:00+00:00,1532.2,255.0,"2,32"
2015-02-25 00:00:00+00:00,1597.5,297.1,"2,31"
2015-02-25 01:00:00+00:00,1662.7,290.8,"2,3"
2015-02-25 02:00:00+00:00,1829.2,324.1,"2,3"
2015-02-25 03:00:00+00:00,2230.0,539.0,"2,3"
2015-02-25 04:00:00+00:00,3019.3,1099.5,"2,31"
2015-02-25 05:00:00+00:00,3755.0,1422.1,"2,31"
2015-02-25 06:00:00+00:00,3554.5,1346.0,"2,31"
2015-02-25 07:00:00+00:00,3397.4,1048.1,"2,34"
2015-02-25 08:00:00+00:00,3175.1,1005.8,"2,38"
2015-02-25 09:00:00+00:00,2999.2,941.1,"2,43"
2015-02-25 10:00:00+00:00,2842.7,923.5,"2,46"
2015-02-25 11:00:00+00:00,2798.9,892.6,"2,5"
2015-02-25 12:00:00+00:00,2861.8,738.2,"2,52"
2015-02-25 13:00:00+00:00,2948.2,705.6,"2,53"
2015-02-25 14:00:00+00:00,3098.2,643.6,"2,54"
2015-02-25 15:00:00+00:00,3235.0,677.2,"2,53"
2015-02-25 16:00:00+00:00,3371.3,765.3,"2,51"
2015-02-25 17:00:00+00:00,3459.5,767.2,"2,48"
2015-02-25 18:00:00+00:00,3456.0,821.8,"2,47"
2015-02-25 19:00:00+00:00,3282.8,862.1,"2,45"
2015-02-25 20:00:00+00:00,2895.6,771.2,"2,44"
2015-02-25 21:00:00+00:00,2066.7,578.0,"2,43"
2015-02-25 22:00:00+00:00,1628.6,352.0,"2,42"
2015-02-25 23:00:00+00:00,1327.7,256.0,"2,42"
2015-02-26 00:00:00+00:00,1393.2,298.6,"2,41"
2015-02-26 01:00:00+00:00,1457.9,292.3,"2,4"
2015-02-26 02:00:00+00:00,1624.0,325.6,"2,39"
2015-02-26 03:00:00+00:00,2020.7,541.0,"2,39"
2015-02-26 04:00:00+00:00,2753.2,1103.0,"2,4"
2015-02-26 05:00:00+00:00,3410.8,1425.5,"2,4"
2015-02-26 06:00:00+00:00,3243.9,1349.5,"2,41"
2015-02-26 07:00:00+00:00,3070.6,1051.1,"2,44"
2015-02-26 08:00:00+00:00,2842.3,1008.3,"2,49"
2015-02-26 09:00:00+00:00,2668.4,943.5,"2,53"
2015-02-26 10:00:00+00:00,2513.7,926.0,"2,56"
2015-02-26 11:00:00+00:00,2477.7,895.1,"2,59"
2015-02-26 12:00:00+00:00,2537.9,740.2,"2,61"
2015-02-26 13:00:00+00:00,2616.7,707.1,"2,61"
2015-02-26 14:00:00+00:00,2764.8,645.6,"2,61"
2015-02-26 15:00:00+00:00,2889.2,678.2,"2,6"
2015-02-26 16:00:00+00:00,3023.6,766.8,"2,57"
2015-02-26 17:00:00+00:00,3122.0,768.7,"2,55"
2015-02-26 18:00:00+00:00,3131.3,823.8,"2,54"
2015-02-26 19:00:00+00:00,2970.6,863.6,"2,51"
2015-02-26 20:00:00+00:00,2613.7,772.7,"2,49"
2015-02-26 21:00:00+00:00,1847.5,579.5,"2,47"
2015-02-26 22:00:00+00:00,1421.4,353.4,"2,45"
2015-02-26 23:00:00+00:00,1433.1,267.5,"2,44"
2015-02-27 00:00:00+00:00,1502.9,299.1,"2,42"
2015-02-27 01:00:00+00:00,1570.4,290.8,"2,4"
2015-02-27 02:00:00+00:00,1748.2,319.6,"2,38"
2015-02-27 03:00:00+00:00,2170.9,521.6,"2,37"
2015-02-27 04:00:00+00:00,2957.6,1076.1,"2,35"
2015-02-27 05:00:00+00:00,3671.6,1386.7,"2,34"
2015-02-27 06:00:00+00:00,3481.2,1337.1,"2,32"
2015-02-27 07:00:00+00:00,3298.7,1055.1,"2,34"
2015-02-27 08:00:00+00:00,3058.0,1011.3,"2,38"
2015-02-27 09:00:00+00:00,2873.5,932.6,"2,41"
2015-02-27 10:00:00+00:00,2713.9,913.0,"2,44"
2015-02-27 11:00:00+00:00,2676.6,884.7,"2,46"
2015-02-27 12:00:00+00:00,2737.9,745.2,"2,48"
2015-02-27 13:00:00+00:00,2823.9,699.2,"2,48"
2015-02-27 14:00:00+00:00,2979.4,638.1,"2,48"
2015-02-27 15:00:00+00:00,3114.4,669.7,"2,47"
2015-02-27 16:00:00+00:00,3259.6,768.7,"2,43"
2015-02-27 17:00:00+00:00,3358.7,773.7,"2,38"
2015-02-27 18:00:00+00:00,3363.2,838.7,"2,35"
2015-02-27 19:00:00+00:00,3191.5,870.1,"2,31"
2015-02-27 20:00:00+00:00,2806.7,786.6,"2,29"
2015-02-27 21:00:00+00:00,1983.8,579.0,"2,27"
2015-02-27 22:00:00+00:00,1533.6,352.4,"2,25"
2015-02-27 23:00:00+00:00,1524.7,296.3,"2,23"
2015-02-28 00:00:00+00:00,1592.7,307.0,"2,22"
2015-02-28 01:00:00+00:00,1659.4,257.5,"2,21"
2015-02-28 02:00:00+00:00,1832.6,318.1,"2,21"
2015-02-28 03:00:00+00:00,2247.5,509.2,"2,21"
2015-02-28 04:00:00+00:00,3050.1,974.1,"2,2"
2015-02-28 05:00:00+00:00,3793.0,1365.3,"2,2"
2015-02-28 06:00:00+00:00,3590.1,1313.2,"2,22"
2015-02-28 07:00:00+00:00,3421.7,1021.3,"2,28"
2015-02-28 08:00:00+00:00,3189.9,964.0,"2,34"
2015-02-28 09:00:00+00:00,3008.3,941.1,"2,41"
2015-02-28 10:00:00+00:00,2849.4,869.3,"2,47"
2015-02-28 11:00:00+00:00,2807.4,847.9,"2,51"
2015-02-28 12:00:00+00:00,2869.9,704.4,"2,54"
2015-02-28 13:00:00+00:00,2957.9,757.9,"2,54"
2015-02-28 14:00:00+00:00,3111.6,681.9,"2,54"
2015-02-28 15:00:00+00:00,3250.5,709.5,"2,53"
2015-02-28 16:00:00+00:00,3392.7,751.3,"2,5"
2015-02-28 17:00:00+00:00,3484.8,755.8,"2,47"
2015-02-28 18:00:00+00:00,3483.1,792.0,"2,45"
2015-02-28 19:00:00+00:00,3307.7,820.8,"2,43"
2015-02-28 20:00:00+00:00,2914.3,763.7,"2,43"
2015-02-28 21:00:00+00:00,2073.0,559.1,"2,43"
2015-02-28 22:00:00+00:00,1624.3,336.0,"2,44"
2015-02-28 23:00:00+00:00,1200.8,274.0,"2,45"
2015-03-01 00:00:00+00:00,1265.9,323.9,"2,46"
2015-03-01 01:00:00+00:00,1329.7,334.1,"2,47"
2015-03-01 02:00:00+00:00,1493.2,440.0,"2,49"
2015-03-01 03:00:00+00:00,1886.0,658.4,"2,5"
2015-03-01 04:00:00+00:00,2599.4,1108.9,"2,5"
2015-03-01 05:00:00+00:00,3202.5,1284.7,"2,5"
2015-03-01 06:00:00+00:00,3063.7,1266.9,"2,5"
2015-03-01 07:00:00+00:00,2878.9,966.5,"2,52"
2015-03-01 08:00:00+00:00,2650.6,916.7,"2,55"
2015-03-01 09:00:00+00:00,2477.4,865.9,"2,58"
2015-03-01 10:00:00+00:00,2323.3,840.4,"2,61"
2015-03-01 11:00:00+00:00,2288.8,825.0,"2,63"
2015-03-01 12:00:00+00:00,2346.0,698.9,"2,65"
2015-03-01 13:00:00+00:00,2418.1,675.8,"2,66"
2015-03-01 14:00:00+00:00,2562.0,618.7,"2,66"
2015-03-01 15:00:00+00:00,2677.1,665.2,"2,65"
2015-03-01 16:00:00+00:00,2809.1,748.8,"2,63"
2015-03-01 17:00:00+00:00,2916.4,762.7,"2,61"
2015-03-01 18:00:00+00:00,2937.7,810.4,"2,61"
2015-03-01 19:00:00+00:00,2785.5,842.2,"2,61"
2015-03-01 20:00:00+00:00,2448.6,791.1,"2,6"
2015-03-01 21:00:00+00:00,1718.1,577.5,"2,6"
2015-03-01 22:00:00+00:00,1294.5,368.4,"2,59"
2015-03-01 23:00:00+00:00,1109.3,262.0,"2,58"
2015-03-02 00:00:00+00:00,1173.5,306.0,"2,57"
2015-03-02 01:00:00+00:00,1236.5,299.3,"2,56"
2015-03-02 02:00:00+00:00,1396.9,332.6,"2,55"
2015-03-02 03:00:00+00:00,1783.7,543.5,"2,54"
2015-03-02 04:00:00+00:00,2477.8,1108.4,"2,53"
2015-03-02 05:00:00+00:00,3042.4,1421.6,"2,52"
2015-03-02 06:00:00+00:00,2923.5,1348.0,"2,5"
2015-03-02 07:00:00+00:00,2732.2,1031.2,"2,52"
2015-03-02 08:00:00+00:00,2505.1,988.9,"2,55"
2015-03-02 09:00:00+00:00,2333.6,924.1,"2,59"
2015-03-02 10:00:00+00:00,2180.0,909.1,"2,6"
2015-03-02 11:00:00+00:00,2146.4,879.7,"2,61"
2015-03-02 12:00:00+00:00,2201.7,729.2,"2,6"
2015-03-02 13:00:00+00:00,2268.4,706.1,"2,6"
2015-03-02 14:00:00+00:00,2409.0,648.1,"2,61"
2015-03-02 15:00:00+00:00,2517.3,687.1,"2,59"
2015-03-02 16:00:00+00:00,2646.6,772.2,"2,55"
2015-03-02 17:00:00+00:00,2759.1,772.2,"2,51"
2015-03-02 18:00:00+00:00,2788.7,829.8,"2,47"
2015-03-02 19:00:00+00:00,2643.3,877.5,"2,45"
2015-03-02 20:00:00+00:00,2322.4,784.6,"2,43"
2015-03-02 21:00:00+00:00,1621.5,590.5,"2,41"
2015-03-02 22:00:00+00:00,1202.1,361.9,"2,39"
2015-03-02 23:00:00+00:00,1167.5,256.0,"2,37"
2015-03-03 00:00:00+00:00,1234.8,298.6,"2,36"
2015-03-03 01:00:00+00:00,1300.1,292.3,"2,35"
2015-03-03 02:00:00+00:00,1468.9,325.6,"2,35"
2015-03-03 03:00:00+00:00,1875.2,541.0,"2,34"
2015-03-03 04:00:00+00:00,2608.5,1103.0,"2,34"
2015-03-03 05:00:00+00:00,3210.3,1425.5,"2,33"
2015-03-03 06:00:00+00:00,3078.4,1349.5,"2,34"
2015-03-03 07:00:00+00:00,2876.0,1051.1,"2,4"
2015-03-03 08:00:00+00:00,2638.6,1008.3,"2,48"
2015-03-03 09:00:00+00:00,2458.7,943.5,"2,55"
2015-03-03 10:00:00+00:00,2300.1,926.0,"2,6"
2015-03-03 11:00:00+00:00,2265.4,895.1,"2,62"
2015-03-03 12:00:00+00:00,2320.7,740.2,"2,63"
2015-03-03 13:00:00+00:00,2391.1,707.1,"2,63"
2015-03-03 14:00:00+00:00,2536.9,645.6,"2,62"
2015-03-03 15:00:00+00:00,2652.3,678.2,"2,59"
2015-03-03 16:00:00+00:00,2789.7,766.8,"2,55"
2015-03-03 17:00:00+00:00,2904.7,768.7,"2,51"
2015-03-03 18:00:00+00:00,2933.6,823.8,"2,48"
2015-03-03 19:00:00+00:00,2781.6,863.6,"2,45"
2015-03-03 20:00:00+00:00,2443.1,772.7,"2,43"
2015-03-03 21:00:00+00:00,1704.8,579.5,"2,41"
2015-03-03 22:00:00+00:00,1265.6,353.4,"2,39"
2015-03-03 23:00:00+00:00,1356.2,255.0,"2,37"
2015-03-04 00:00:00+00:00,1427.0,297.1,"2,36"
2015-03-04 01:00:00+00:00,1494.8,290.8,"2,34"
2015-03-04 02:00:00+00:00,1673.8,324.1,"2,33"
2015-03-04 03:00:00+00:00,2101.1,539.0,"2,31"
2015-03-04 04:00:00+00:00,2887.6,1099.5,"2,3"
2015-03-04 05:00:00+00:00,3574.0,1422.1,"2,29"
2015-03-04 06:00:00+00:00,3399.9,1346.0,"2,29"
2015-03-04 07:00:00+00:00,3204.4,1048.1,"2,34"
2015-03-04 08:00:00+00:00,2959.5,1005.8,"2,39"
2015-03-04 09:00:00+00:00,2772.1,941.1,"2,44"
2015-03-04 10:00:00+00:00,2611.3,923.5,"2,47"
2015-03-04 11:00:00+00:00,2574.9,892.6,"2,48"
2015-03-04 12:00:00+00:00,2634.2,738.2,"2,49"
2015-03-04 13:00:00+00:00,2716.4,705.6,"2,5"
2015-03-04 14:00:00+00:00,2870.9,643.6,"2,5"
2015-03-04 15:00:00+00:00,3001.3,677.2,"2,48"
2015-03-04 16:00:00+00:00,3148.1,765.3,"2,45"
2015-03-04 17:00:00+00:00,3254.9,767.2,"2,4"
2015-03-04 18:00:00+00:00,3268.3,821.8,"2,36"
2015-03-04 19:00:00+00:00,3100.5,862.1,"2,34"
2015-03-04 20:00:00+00:00,2724.3,771.2,"2,32"
2015-03-04 21:00:00+00:00,1914.6,578.0,"2,3"
2015-03-04 22:00:00+00:00,1458.8,352.0,"2,28"
2015-03-04 23:00:00+00:00,1537.0,256.0,"2,27"
2015-03-05 00:00:00+00:00,1602.6,298.6,"2,26"
2015-03-05 01:00:00+00:00,1668.2,292.3,"2,24"
2015-03-05 02:00:00+00:00,1834.8,325.6,"2,23"
2015-03-05 03:00:00+00:00,2239.2,541.0,"2,23"
2015-03-05 04:00:00+00:00,3047.7,1103.0,"2,21"
2015-03-05 05:00:00+00:00,3789.1,1425.5,"2,2"
2015-03-05 06:00:00+00:00,3592.2,1349.5,"2,21"
2015-03-05 07:00:00+00:00,3428.4,1051.1,"2,28"
2015-03-05 08:00:00+00:00,3205.1,1008.3,"2,36"
2015-03-05 09:00:00+00:00,3026.5,943.5,"2,44"
2015-03-05 10:00:00+00:00,2866.9,926.0,"2,5"
2015-03-05 11:00:00+00:00,2820.2,895.1,"2,54"
2015-03-05 12:00:00+00:00,2881.5,740.2,"2,56"
2015-03-05 13:00:00+00:00,2966.3,707.1,"2,58"
2015-03-05 14:00:00+00:00,3115.6,645.6,"2,59"
2015-03-05 15:00:00+00:00,3253.1,678.2,"2,57"
2015-03-05 16:00:00+00:00,3390.5,766.8,"2,53"
2015-03-05 17:00:00+00:00,3482.0,768.7,"2,45"
2015-03-05 18:00:00+00:00,3483.0,823.8,"2,4"
2015-03-05 19:00:00+00:00,3309.8,863.6,"2,36"
2015-03-05 20:00:00+00:00,2920.9,772.7,"2,33"
2015-03-05 21:00:00+00:00,2083.9,579.5,"2,29"
2015-03-05 22:00:00+00:00,1635.9,353.4,"2,27"
2015-03-05 23:00:00+00:00,1576.4,267.5,"2,25"
2015-03-06 00:00:00+00:00,1639.5,299.1,"2,23"
2015-03-06 01:00:00+00:00,1703.5,290.8,"2,21"
2015-03-06 02:00:00+00:00,1863.7,319.6,"2,19"
2015-03-06 03:00:00+00:00,2254.1,521.6,"2,18"
2015-03-06 04:00:00+00:00,3051.7,1076.1,"2,17"
2015-03-06 05:00:00+00:00,3797.6,1386.7,"2,16"
2015-03-06 06:00:00+00:00,3595.5,1337.1,"2,18"
2015-03-06 07:00:00+00:00,3447.8,1055.1,"2,28"
2015-03-06 08:00:00+00:00,3234.8,1011.3,"2,39"
2015-03-06 09:00:00+00:00,3062.3,932.6,"2,49"
2015-03-06 10:00:00+00:00,2906.1,913.0,"2,56"
2015-03-06 11:00:00+00:00,2857.6,884.7,"2,61"
2015-03-06 12:00:00+00:00,2920.5,745.2,"2,65"
2015-03-06 13:00:00+00:00,3005.7,699.2,"2,68"
2015-03-06 14:00:00+00:00,3152.3,638.1,"2,69"
2015-03-06 15:00:00+00:00,3289.6,669.7,"2,68"
2015-03-06 16:00:00+00:00,3421.6,768.7,"2,64"
2015-03-06 17:00:00+00:00,3506.1,773.7,"2,54"
2015-03-06 18:00:00+00:00,3501.3,838.7,"2,46"
2015-03-06 19:00:00+00:00,3328.1,870.1,"2,4"
2015-03-06 20:00:00+00:00,2940.6,786.6,"2,36"
2015-03-06 21:00:00+00:00,2107.7,579.0,"2,32"
2015-03-06 22:00:00+00:00,1671.7,352.4,"2,29"
2015-03-06 23:00:00+00:00,1400.3,296.3,"2,27"
2015-03-07 00:00:00+00:00,1469.5,307.0,"2,26"
2015-03-07 01:00:00+00:00,1536.0,257.5,"2,24"
2015-03-07 02:00:00+00:00,1711.5,318.1,"2,22"
2015-03-07 03:00:00+00:00,2128.0,509.2,"2,21"
2015-03-07 04:00:00+00:00,2898.7,974.1,"2,2"
2015-03-07 05:00:00+00:00,3592.8,1365.3,"2,19"
2015-03-07 06:00:00+00:00,3408.2,1313.2,"2,22"
2015-03-07 07:00:00+00:00,3229.7,1021.3,"2,33"
2015-03-07 08:00:00+00:00,2992.1,964.0,"2,44"
2015-03-07 09:00:00+00:00,2810.3,941.1,"2,56"
2015-03-07 10:00:00+00:00,2653.9,869.3,"2,66"
2015-03-07 11:00:00+00:00,2618.0,847.9,"2,73"
2015-03-07 12:00:00+00:00,2679.7,704.4,"2,78"
2015-03-07 13:00:00+00:00,2764.8,757.9,"2,82"
2015-03-07 14:00:00+00:00,2918.5,681.9,"2,83"
2015-03-07 15:00:00+00:00,3049.8,709.5,"2,8"
2015-03-07 16:00:00+00:00,3192.8,751.3,"2,73"
2015-03-07 17:00:00+00:00,3291.5,755.8,"2,62"
2015-03-07 18:00:00+00:00,3296.1,792.0,"2,54"
2015-03-07 19:00:00+00:00,3126.7,820.8,"2,49"
2015-03-07 20:00:00+00:00,2748.9,763.7,"2,45"
