timestamp,P,I(t),Tamb
2023-07-20 19:00:00+00:00,1.14,11.37,20.99
2023-07-20 20:00:00+00:00,0.0,0.0,19.69
2023-07-20 21:00:00+00:00,0.0,0.0,18.8
2023-07-20 22:00:00+00:00,0.0,0.0,18.1
2023-07-20 23:00:00+00:00,0.0,0.0,17.67
2023-07-21 00:00:00+00:00,0.0,0.0,17.25
2023-07-21 01:00:00+00:00,0.0,0.0,16.88
2023-07-21 02:00:00+00:00,0.0,0.0,16.43
2023-07-21 03:00:00+00:00,0.0,0.0,15.99
2023-07-21 04:00:00+00:00,0.0,0.0,15.59
2023-07-21 05:00:00+00:00,0.4,7.87,15.39
2023-07-21 06:00:00+00:00,20.91,69.53,15.49
2023-07-21 07:00:00+00:00,99.49,274.83,15.16
2023-07-21 08:00:00+00:00,212.6,576.88,16.59
2023-07-21 09:00:00+00:00,264.61,732.52,18.47
2023-07-21 10:00:00+00:00,215.91,595.69,20.05
2023-07-21 11:00:00+00:00,50.0,147.41,20.55
2023-07-21 12:00:00+00:00,287.63,814.88,21.25
2023-07-21 13:00:00+00:00,252.98,704.4,21.56
2023-07-21 14:00:00+00:00,153.99,421.73,21.32
2023-07-21 15:00:00+00:00,131.29,360.5,21.43
2023-07-21 16:00:00+00:00,63.87,183.78,21.35
2023-07-21 17:00:00+00:00,49.74,148.11,20.97
2023-07-21 18:00:00+00:00,23.79,79.83,20.28
2023-07-21 19:00:00+00:00,2.03,14.87,19.51
2023-07-21 20:00:00+00:00,0.0,0.0,18.11
2023-07-21 21:00:00+00:00,0.0,0.0,16.7
2023-07-21 22:00:00+00:00,0.0,0.0,15.63
2023-07-21 23:00:00+00:00,0.0,0.0,14.65
2023-07-22 00:00:00+00:00,0.0,0.0,13.43
2023-07-22 01:00:00+00:00,0.0,0.0,12.57
2023-07-22 02:00:00+00:00,0.0,0.0,11.95
2023-07-22 03:00:00+00:00,0.0,0.0,11.72
2023-07-22 04:00:00+00:00,0.0,0.0,11.52
2023-07-22 05:00:00+00:00,11.64,43.72,11.79
2023-07-22 06:00:00+00:00,45.76,151.64,14.14
2023-07-22 07:00:00+00:00,79.28,220.37,15.83
2023-07-22 08:00:00+00:00,128.06,346.25,17.24
2023-07-22 09:00:00+00:00,202.24,546.51,18.61
2023-07-22 10:00:00+00:00,263.77,724.23,19.98
2023-07-22 11:00:00+00:00,237.78,652.25,21.08
2023-07-22 12:00:00+00:00,233.67,642.68,21.97
2023-07-22 13:00:00+00:00,241.42,666.66,22.65
2023-07-22 14:00:00+00:00,116.06,321.03,22.62
2023-07-22 15:00:00+00:00,217.51,598.48,22.69
2023-07-22 16:00:00+00:00,127.73,355.07,22.74
2023-07-22 17:00:00+00:00,72.43,218.48,22.64
2023-07-22 18:00:00+00:00,21.03,76.9,22.31
2023-07-22 19:00:00+00:00,0.37,7.87,21.69
2023-07-22 20:00:00+00:00,0.0,0.0,20.07
2023-07-22 21:00:00+00:00,0.0,0.0,18.62
2023-07-22 22:00:00+00:00,0.0,0.0,18.24
2023-07-22 23:00:00+00:00,0.0,0.0,18.06
2023-07-23 00:00:00+00:00,0.0,0.0,17.59
2023-07-23 01:00:00+00:00,0.0,0.0,17.14
2023-07-23 02:00:00+00:00,0.0,0.0,16.91
2023-07-23 03:00:00+00:00,0.0,0.0,16.74
2023-07-23 04:00:00+00:00,0.0,0.0,16.52
2023-07-23 05:00:00+00:00,1.39,12.24,16.35
2023-07-23 06:00:00+00:00,11.01,42.65,16.34
2023-07-23 07:00:00+00:00,19.11,64.9,16.62
2023-07-23 08:00:00+00:00,85.2,233.5,17.0
2023-07-23 09:00:00+00:00,93.14,255.51,18.06
2023-07-23 10:00:00+00:00,118.93,322.4,19.55
2023-07-23 11:00:00+00:00,54.85,159.46,20.94
2023-07-23 12:00:00+00:00,84.23,235.48,21.27
2023-07-23 13:00:00+00:00,77.0,216.94,21.44
2023-07-23 14:00:00+00:00,97.99,271.46,21.53
2023-07-23 15:00:00+00:00,63.59,182.64,21.48
2023-07-23 16:00:00+00:00,79.29,223.58,20.8
2023-07-23 17:00:00+00:00,16.0,57.48,20.64
2023-07-23 18:00:00+00:00,6.72,30.59,20.5
2023-07-23 19:00:00+00:00,0.0,5.25,20.52
2023-07-23 20:00:00+00:00,0.0,0.0,20.11
2023-07-23 21:00:00+00:00,0.0,0.0,19.6
2023-07-23 22:00:00+00:00,0.0,0.0,19.29
2023-07-23 23:00:00+00:00,0.0,0.0,19.02
2023-07-24 00:00:00+00:00,0.0,0.0,18.77
2023-07-24 01:00:00+00:00,0.0,0.0,18.5
2023-07-24 02:00:00+00:00,0.0,0.0,18.03
2023-07-24 03:00:00+00:00,0.0,0.0,17.72
2023-07-24 04:00:00+00:00,0.0,0.0,17.36
2023-07-24 05:00:00+00:00,4.61,23.61,17.29
2023-07-24 06:00:00+00:00,34.62,107.29,17.39
2023-07-24 07:00:00+00:00,64.45,182.8,17.57
2023-07-24 08:00:00+00:00,157.02,422.59,17.87
2023-07-24 09:00:00+00:00,149.85,404.53,19.08
2023-07-24 10:00:00+00:00,163.73,443.83,20.08
2023-07-24 11:00:00+00:00,58.32,168.73,21.03
2023-07-24 12:00:00+00:00,73.82,209.53,21.84
2023-07-24 13:00:00+00:00,260.51,720.51,22.3
2023-07-24 14:00:00+00:00,193.81,530.8,21.9
2023-07-24 15:00:00+00:00,94.47,261.38,20.09
2023-07-24 16:00:00+00:00,74.62,210.3,18.98
2023-07-24 17:00:00+00:00,69.98,208.14,19.37
2023-07-24 18:00:00+00:00,22.51,76.12,19.46
2023-07-24 19:00:00+00:00,2.05,14.87,18.05
2023-07-24 20:00:00+00:00,0.0,0.0,17.58
2023-07-24 21:00:00+00:00,0.0,0.0,16.84
2023-07-24 22:00:00+00:00,0.0,0.0,16.03
2023-07-24 23:00:00+00:00,0.0,0.0,15.5
2023-07-25 00:00:00+00:00,0.0,0.0,14.95
2023-07-25 01:00:00+00:00,0.0,0.0,14.87
2023-07-25 02:00:00+00:00,0.0,0.0,14.68
2023-07-25 03:00:00+00:00,0.0,0.0,14.32
2023-07-25 04:00:00+00:00,0.0,0.0,13.91
2023-07-25 05:00:00+00:00,11.54,43.72,13.69
2023-07-25 06:00:00+00:00,6.66,29.67,13.81
2023-07-25 07:00:00+00:00,44.19,128.81,14.14
2023-07-25 08:00:00+00:00,42.71,125.16,14.39
2023-07-25 09:00:00+00:00,111.18,299.33,14.66
2023-07-25 10:00:00+00:00,203.45,546.92,15.61
2023-07-25 11:00:00+00:00,271.01,747.56,17.18
2023-07-25 12:00:00+00:00,230.01,628.05,17.78
2023-07-25 13:00:00+00:00,268.02,740.53,18.53
2023-07-25 14:00:00+00:00,134.06,364.92,19.13
2023-07-25 15:00:00+00:00,234.15,642.31,19.55
2023-07-25 16:00:00+00:00,50.28,146.48,18.2
2023-07-25 17:00:00+00:00,23.19,76.02,17.26
2023-07-25 18:00:00+00:00,16.89,59.3,17.41
2023-07-25 19:00:00+00:00,1.6,13.12,17.24
2023-07-25 20:00:00+00:00,0.0,0.0,16.44
2023-07-25 21:00:00+00:00,0.0,0.0,15.4
2023-07-25 22:00:00+00:00,0.0,0.0,14.69
2023-07-25 23:00:00+00:00,0.0,0.0,14.07
2023-07-26 00:00:00+00:00,0.0,0.0,13.43
2023-07-26 01:00:00+00:00,0.0,0.0,13.23
2023-07-26 02:00:00+00:00,0.0,0.0,12.78
2023-07-26 03:00:00+00:00,0.0,0.0,12.62
2023-07-26 04:00:00+00:00,0.0,0.0,12.4
2023-07-26 05:00:00+00:00,11.59,43.72,12.65
2023-07-26 06:00:00+00:00,41.27,148.84,13.74
2023-07-26 07:00:00+00:00,127.2,354.58,15.49
2023-07-26 08:00:00+00:00,206.15,557.05,16.91
2023-07-26 09:00:00+00:00,234.53,638.56,17.94
2023-07-26 10:00:00+00:00,279.28,774.15,18.79
2023-07-26 11:00:00+00:00,294.61,824.5,19.54
2023-07-26 12:00:00+00:00,297.67,837.95,20.59
2023-07-26 13:00:00+00:00,203.39,558.87,20.58
2023-07-26 14:00:00+00:00,238.95,661.32,20.93
2023-07-26 15:00:00+00:00,205.53,565.92,21.08
2023-07-26 16:00:00+00:00,150.15,416.49,21.08
2023-07-26 17:00:00+00:00,65.12,193.38,20.85
2023-07-26 18:00:00+00:00,20.92,71.76,20.64
2023-07-26 19:00:00+00:00,1.36,12.24,19.79
2023-07-26 20:00:00+00:00,0.0,0.0,18.93
2023-07-26 21:00:00+00:00,0.0,0.0,18.37
2023-07-26 22:00:00+00:00,0.0,0.0,17.83
2023-07-26 23:00:00+00:00,0.0,0.0,17.13
2023-07-27 00:00:00+00:00,0.0,0.0,16.78
2023-07-27 01:00:00+00:00,0.0,0.0,16.55
2023-07-27 02:00:00+00:00,0.0,0.0,16.76
2023-07-27 03:00:00+00:00,0.0,0.0,16.96
2023-07-27 04:00:00+00:00,0.0,0.0,16.97
2023-07-27 05:00:00+00:00,0.07,6.12,16.81
2023-07-27 06:00:00+00:00,17.02,59.33,16.76
2023-07-27 07:00:00+00:00,58.0,165.56,17.16
2023-07-27 08:00:00+00:00,30.32,94.56,17.34
2023-07-27 09:00:00+00:00,82.11,226.72,17.89
2023-07-27 10:00:00+00:00,49.36,144.63,19.82
2023-07-27 11:00:00+00:00,169.2,458.76,20.92
2023-07-27 12:00:00+00:00,138.73,379.56,22.19
2023-07-27 13:00:00+00:00,67.13,192.84,23.09
2023-07-27 14:00:00+00:00,76.94,218.15,22.5
2023-07-27 15:00:00+00:00,39.62,120.52,20.98
2023-07-27 16:00:00+00:00,21.18,71.39,19.62
2023-07-27 17:00:00+00:00,22.66,75.1,18.69
2023-07-27 18:00:00+00:00,1.33,12.05,18.48
2023-07-27 19:00:00+00:00,0.57,8.74,17.65
2023-07-27 20:00:00+00:00,0.0,0.0,17.64
2023-07-27 21:00:00+00:00,0.0,0.0,17.62
2023-07-27 22:00:00+00:00,0.0,0.0,17.61
2023-07-27 23:00:00+00:00,0.0,0.0,17.63
2023-07-28 00:00:00+00:00,0.0,0.0,17.55
2023-07-28 01:00:00+00:00,0.0,0.0,17.53
2023-07-28 02:00:00+00:00,0.0,0.0,17.54
2023-07-28 03:00:00+00:00,0.0,0.0,17.52
2023-07-28 04:00:00+00:00,0.0,0.0,17.46
2023-07-28 05:00:00+00:00,0.07,6.12,17.35
2023-07-28 06:00:00+00:00,10.62,41.72,17.34
2023-07-28 07:00:00+00:00,22.11,73.24,17.45
2023-07-28 08:00:00+00:00,34.07,104.76,18.03
2023-07-28 09:00:00+00:00,92.47,255.9,18.66
2023-07-28 10:00:00+00:00,145.38,398.59,19.91
2023-07-28 11:00:00+00:00,143.04,395.23,21.28
2023-07-28 12:00:00+00:00,44.35,133.5,21.81
2023-07-28 13:00:00+00:00,19.9,68.61,22.16
2023-07-28 14:00:00+00:00,271.15,759.98,21.88
2023-07-28 15:00:00+00:00,128.86,354.19,21.64
2023-07-28 16:00:00+00:00,105.61,293.56,21.09
2023-07-28 17:00:00+00:00,75.62,236.63,21.08
2023-07-28 18:00:00+00:00,19.71,71.2,20.85
2023-07-28 19:00:00+00:00,1.57,13.12,19.91
2023-07-28 20:00:00+00:00,0.0,0.0,19.64
2023-07-28 21:00:00+00:00,0.0,0.0,19.24
2023-07-28 22:00:00+00:00,0.0,0.0,18.76
2023-07-28 23:00:00+00:00,0.0,0.0,18.37
2023-07-29 00:00:00+00:00,0.0,0.0,18.03
2023-07-29 01:00:00+00:00,0.0,0.0,17.59
2023-07-29 02:00:00+00:00,0.0,0.0,17.35
2023-07-29 03:00:00+00:00,0.0,0.0,17.17
2023-07-29 04:00:00+00:00,0.0,0.0,16.89
2023-07-29 05:00:00+00:00,10.13,40.23,16.64
2023-07-29 06:00:00+00:00,35.95,111.83,16.93
2023-07-29 07:00:00+00:00,118.76,332.91,17.59
2023-07-29 08:00:00+00:00,94.92,261.06,18.48
2023-07-29 09:00:00+00:00,186.49,504.54,20.0
2023-07-29 10:00:00+00:00,45.8,136.28,20.73
2023-07-29 11:00:00+00:00,137.8,377.82,21.51
2023-07-29 12:00:00+00:00,298.06,841.93,22.54
2023-07-29 13:00:00+00:00,258.47,722.36,22.8
2023-07-29 14:00:00+00:00,20.93,71.39,22.21
2023-07-29 15:00:00+00:00,162.98,443.62,21.54
2023-07-29 16:00:00+00:00,94.02,262.68,21.54
2023-07-29 17:00:00+00:00,17.34,61.19,20.63
2023-07-29 18:00:00+00:00,6.75,30.59,19.71
2023-07-29 19:00:00+00:00,0.55,8.74,20.14
2023-07-29 20:00:00+00:00,0.0,0.0,19.17
2023-07-29 21:00:00+00:00,0.0,0.0,18.27
2023-07-29 22:00:00+00:00,0.0,0.0,17.73
2023-07-29 23:00:00+00:00,0.0,0.0,17.61
2023-07-30 00:00:00+00:00,0.0,0.0,17.36
2023-07-30 01:00:00+00:00,0.0,0.0,16.93
2023-07-30 02:00:00+00:00,0.0,0.0,16.44
2023-07-30 03:00:00+00:00,0.0,0.0,15.95
2023-07-30 04:00:00+00:00,0.0,0.0,15.43
2023-07-30 05:00:00+00:00,9.31,37.6,14.96
2023-07-30 06:00:00+00:00,38.57,145.46,15.12
2023-07-30 07:00:00+00:00,70.11,195.97,15.92
2023-07-30 08:00:00+00:00,91.73,250.04,17.03
2023-07-30 09:00:00+00:00,152.67,408.01,18.09
2023-07-30 10:00:00+00:00,193.36,518.29,18.8
2023-07-30 11:00:00+00:00,298.04,819.29,19.43
2023-07-30 12:00:00+00:00,308.37,853.69,20.41
2023-07-30 13:00:00+00:00,270.89,745.37,20.86
2023-07-30 14:00:00+00:00,213.0,580.17,21.37
2023-07-30 15:00:00+00:00,79.9,224.57,21.19
2023-07-30 16:00:00+00:00,69.48,197.5,20.79
2023-07-30 17:00:00+00:00,45.28,136.0,20.4
2023-07-30 18:00:00+00:00,20.17,69.5,20.05
2023-07-30 19:00:00+00:00,0.38,7.87,19.42
2023-07-30 20:00:00+00:00,0.0,0.0,19.15
2023-07-30 21:00:00+00:00,0.0,0.0,18.99
2023-07-30 22:00:00+00:00,0.0,0.0,18.83
2023-07-30 23:00:00+00:00,0.0,0.0,18.63
2023-07-31 00:00:00+00:00,0.0,0.0,18.27
2023-07-31 01:00:00+00:00,0.0,0.0,17.86
2023-07-31 02:00:00+00:00,0.0,0.0,17.7
2023-07-31 03:00:00+00:00,0.0,0.0,17.17
2023-07-31 04:00:00+00:00,0.0,0.0,16.6
2023-07-31 05:00:00+00:00,1.85,13.99,16.07
2023-07-31 06:00:00+00:00,34.36,107.3,16.23
2023-07-31 07:00:00+00:00,56.16,161.11,17.47
2023-07-31 08:00:00+00:00,71.62,200.2,18.55
2023-07-31 09:00:00+00:00,56.31,162.24,19.67
2023-07-31 10:00:00+00:00,39.96,120.52,19.95
2023-07-31 11:00:00+00:00,36.38,111.25,19.65
2023-07-31 12:00:00+00:00,40.42,121.45,19.16
2023-07-31 13:00:00+00:00,53.43,154.83,19.32
2023-07-31 14:00:00+00:00,60.08,171.51,18.97
2023-07-31 15:00:00+00:00,26.78,86.22,19.67
2023-07-31 16:00:00+00:00,41.38,124.23,19.77
2023-07-31 17:00:00+00:00,14.1,51.92,19.67
2023-07-31 18:00:00+00:00,5.29,25.96,19.3
2023-07-31 19:00:00+00:00,0.0,0.87,18.17
2023-07-31 20:00:00+00:00,0.0,0.0,18.12
2023-07-31 21:00:00+00:00,0.0,0.0,18.16
2023-07-31 22:00:00+00:00,0.0,0.0,18.15
2023-07-31 23:00:00+00:00,0.0,0.0,17.93
2023-08-01 00:00:00+00:00,0.0,0.0,17.79
2023-08-01 01:00:00+00:00,0.0,0.0,17.65
2023-08-01 02:00:00+00:00,0.0,0.0,17.17
2023-08-01 03:00:00+00:00,0.0,0.0,16.03
2023-08-01 04:00:00+00:00,0.0,0.0,15.0
2023-08-01 05:00:00+00:00,7.83,33.23,14.71
2023-08-01 06:00:00+00:00,41.11,137.26,14.98
2023-08-01 07:00:00+00:00,110.95,305.26,15.76
2023-08-01 08:00:00+00:00,99.9,270.06,16.72
2023-08-01 09:00:00+00:00,200.11,531.7,17.4
2023-08-01 10:00:00+00:00,29.45,92.71,18.47
2023-08-01 11:00:00+00:00,69.12,194.69,19.19
2023-08-01 12:00:00+00:00,212.28,572.89,19.73
2023-08-01 13:00:00+00:00,247.38,671.82,19.96
2023-08-01 14:00:00+00:00,201.97,545.01,20.48
2023-08-01 15:00:00+00:00,92.93,257.23,20.62
2023-08-01 16:00:00+00:00,106.59,293.39,20.34
2023-08-01 17:00:00+00:00,39.01,118.78,19.9
2023-08-01 18:00:00+00:00,19.12,66.49,19.57
2023-08-01 19:00:00+00:00,0.0,2.62,19.17
2023-08-01 20:00:00+00:00,0.0,0.0,18.78
2023-08-01 21:00:00+00:00,0.0,0.0,18.26
2023-08-01 22:00:00+00:00,0.0,0.0,17.52
2023-08-01 23:00:00+00:00,0.0,0.0,16.86
2023-08-02 00:00:00+00:00,0.0,0.0,16.21
2023-08-02 01:00:00+00:00,0.0,0.0,16.16
2023-08-02 02:00:00+00:00,0.0,0.0,16.3
2023-08-02 03:00:00+00:00,0.0,0.0,16.39
2023-08-02 04:00:00+00:00,0.0,0.0,16.71
2023-08-02 05:00:00+00:00,2.06,14.87,17.37
2023-08-02 06:00:00+00:00,9.32,38.01,17.92
2023-08-02 07:00:00+00:00,85.75,239.67,18.5
2023-08-02 08:00:00+00:00,44.46,131.65,19.0
2023-08-02 09:00:00+00:00,141.61,382.37,19.87
2023-08-02 10:00:00+00:00,295.77,813.29,21.16
2023-08-02 11:00:00+00:00,350.56,977.04,21.72
2023-08-02 12:00:00+00:00,230.3,621.59,21.19
2023-08-02 13:00:00+00:00,176.08,472.71,20.69
2023-08-02 14:00:00+00:00,137.69,370.83,20.55
2023-08-02 15:00:00+00:00,61.33,175.22,20.26
2023-08-02 16:00:00+00:00,47.32,139.15,19.77
2023-08-02 17:00:00+00:00,51.77,152.97,19.43
2023-08-02 18:00:00+00:00,18.4,64.01,18.95
2023-08-02 19:00:00+00:00,0.0,3.5,18.41
2023-08-02 20:00:00+00:00,0.0,0.0,17.48
2023-08-02 21:00:00+00:00,0.0,0.0,17.1
2023-08-02 22:00:00+00:00,0.0,0.0,16.91
2023-08-02 23:00:00+00:00,0.0,0.0,16.79
2023-08-03 00:00:00+00:00,0.0,0.0,16.62
2023-08-03 01:00:00+00:00,0.0,0.0,16.34
2023-08-03 02:00:00+00:00,0.0,0.0,16.12
2023-08-03 03:00:00+00:00,0.0,0.0,15.99
2023-08-03 04:00:00+00:00,0.0,0.0,16.07
2023-08-03 05:00:00+00:00,0.0,5.25,16.17
2023-08-03 06:00:00+00:00,28.14,89.48,16.23
2023-08-03 07:00:00+00:00,20.17,67.68,16.35
2023-08-03 08:00:00+00:00,133.22,356.39,16.9
2023-08-03 09:00:00+00:00,46.2,135.36,17.36
2023-08-03 10:00:00+00:00,26.77,85.29,17.12
2023-08-03 11:00:00+00:00,31.64,98.27,17.89
2023-08-03 12:00:00+00:00,55.51,159.46,17.49
2023-08-03 13:00:00+00:00,167.48,454.0,18.01
2023-08-03 14:00:00+00:00,57.18,164.1,17.36
2023-08-03 15:00:00+00:00,41.52,124.23,17.96
2023-08-03 16:00:00+00:00,39.35,118.67,18.08
2023-08-03 17:00:00+00:00,27.93,89.0,18.37
2023-08-03 18:00:00+00:00,13.78,50.91,18.29
2023-08-03 19:00:00+00:00,0.0,0.87,16.96
2023-08-03 20:00:00+00:00,0.0,0.0,16.21
2023-08-03 21:00:00+00:00,0.0,0.0,15.77
2023-08-03 22:00:00+00:00,0.0,0.0,15.27
2023-08-03 23:00:00+00:00,0.0,0.0,14.92
2023-08-04 00:00:00+00:00,0.0,0.0,14.79
2023-08-04 01:00:00+00:00,0.0,0.0,14.58
2023-08-04 02:00:00+00:00,0.0,0.0,14.5
2023-08-04 03:00:00+00:00,0.0,0.0,14.31
2023-08-04 04:00:00+00:00,0.0,0.0,14.02
2023-08-04 05:00:00+00:00,6.38,28.86,13.96
2023-08-04 06:00:00+00:00,30.56,95.96,14.58
2023-08-04 07:00:00+00:00,110.03,308.18,16.04
2023-08-04 08:00:00+00:00,185.9,506.67,17.28
2023-08-04 09:00:00+00:00,264.92,741.56,18.62
2023-08-04 10:00:00+00:00,281.82,799.86,19.59
2023-08-04 11:00:00+00:00,334.32,978.36,19.81
2023-08-04 12:00:00+00:00,295.76,849.05,20.29
2023-08-04 13:00:00+00:00,167.55,462.56,20.52
2023-08-04 14:00:00+00:00,26.02,84.37,19.79
2023-08-04 15:00:00+00:00,201.26,544.54,18.89
2023-08-04 16:00:00+00:00,151.9,417.47,18.98
2023-08-04 17:00:00+00:00,72.05,222.71,19.26
2023-08-04 18:00:00+00:00,15.82,58.82,18.82
2023-08-04 19:00:00+00:00,0.0,0.87,17.36
2023-08-04 20:00:00+00:00,0.0,0.0,16.38
2023-08-04 21:00:00+00:00,0.0,0.0,15.61
2023-08-04 22:00:00+00:00,0.0,0.0,14.81
2023-08-04 23:00:00+00:00,0.0,0.0,14.35
2023-08-05 00:00:00+00:00,0.0,0.0,13.74
2023-08-05 01:00:00+00:00,0.0,0.0,13.29
2023-08-05 02:00:00+00:00,0.0,0.0,12.64
2023-08-05 03:00:00+00:00,0.0,0.0,12.34
2023-08-05 04:00:00+00:00,0.0,0.0,12.1
2023-08-05 05:00:00+00:00,0.0,5.25,12.21
2023-08-05 06:00:00+00:00,39.22,125.91,13.09
2023-08-05 07:00:00+00:00,74.24,206.26,14.14
2023-08-05 08:00:00+00:00,105.46,283.78,15.23
2023-08-05 09:00:00+00:00,42.14,124.23,16.0
2023-08-05 10:00:00+00:00,49.74,143.7,16.07
2023-08-05 11:00:00+00:00,262.29,707.51,16.4
2023-08-05 12:00:00+00:00,77.56,214.16,16.34
2023-08-05 13:00:00+00:00,54.39,155.75,17.03
2023-08-05 14:00:00+00:00,30.07,93.64,16.99
2023-08-05 15:00:00+00:00,87.67,238.79,16.47
2023-08-05 16:00:00+00:00,59.89,169.19,16.74
2023-08-05 17:00:00+00:00,37.5,113.29,17.03
2023-08-05 18:00:00+00:00,13.86,50.78,16.91
2023-08-05 19:00:00+00:00,0.0,0.0,15.86
2023-08-05 20:00:00+00:00,0.0,0.0,15.35
2023-08-05 21:00:00+00:00,0.0,0.0,15.18
2023-08-05 22:00:00+00:00,0.0,0.0,14.86
2023-08-05 23:00:00+00:00,0.0,0.0,14.86
2023-08-06 00:00:00+00:00,0.0,0.0,14.62
2023-08-06 01:00:00+00:00,0.0,0.0,14.0
2023-08-06 02:00:00+00:00,0.0,0.0,13.59
2023-08-06 03:00:00+00:00,0.0,0.0,13.35
2023-08-06 04:00:00+00:00,0.0,0.0,13.18
2023-08-06 05:00:00+00:00,3.12,18.36,12.9
2023-08-06 06:00:00+00:00,16.3,56.55,13.09
2023-08-06 07:00:00+00:00,72.64,199.92,13.4
2023-08-06 08:00:00+00:00,95.86,256.63,14.07
2023-08-06 09:00:00+00:00,253.13,665.31,15.2
2023-08-06 10:00:00+00:00,259.23,686.7,16.19
2023-08-06 11:00:00+00:00,246.56,656.45,17.3
2023-08-06 12:00:00+00:00,214.5,570.2,17.41
2023-08-06 13:00:00+00:00,79.95,220.65,17.47
2023-08-06 14:00:00+00:00,45.82,134.43,17.8
2023-08-06 15:00:00+00:00,134.11,358.77,17.49
2023-08-06 16:00:00+00:00,71.68,200.06,17.47
2023-08-06 17:00:00+00:00,43.59,129.84,16.91
2023-08-06 18:00:00+00:00,16.03,56.77,16.33
2023-08-06 19:00:00+00:00,0.0,0.0,15.52
2023-08-06 20:00:00+00:00,0.0,0.0,14.69
2023-08-06 21:00:00+00:00,0.0,0.0,14.25
2023-08-06 22:00:00+00:00,0.0,0.0,13.56
2023-08-06 23:00:00+00:00,0.0,0.0,13.31
2023-08-07 00:00:00+00:00,0.0,0.0,12.86
2023-08-07 01:00:00+00:00,0.0,0.0,12.48
2023-08-07 02:00:00+00:00,0.0,0.0,12.4
2023-08-07 03:00:00+00:00,0.0,0.0,12.03
2023-08-07 04:00:00+00:00,0.0,0.0,11.91
2023-08-07 05:00:00+00:00,6.75,29.73,11.78
2023-08-07 06:00:00+00:00,36.72,135.36,12.67
2023-08-07 07:00:00+00:00,124.93,348.29,14.11
2023-08-07 08:00:00+00:00,187.2,502.86,15.71
2023-08-07 09:00:00+00:00,126.85,342.46,16.82
2023-08-07 10:00:00+00:00,164.28,442.84,17.28
2023-08-07 11:00:00+00:00,281.55,779.97,18.19
2023-08-07 12:00:00+00:00,41.13,123.31,18.67
2023-08-07 13:00:00+00:00,155.15,421.43,18.98
2023-08-07 14:00:00+00:00,104.86,288.54,19.59
2023-08-07 15:00:00+00:00,112.63,308.1,19.26
2023-08-07 16:00:00+00:00,82.42,230.12,19.18
2023-08-07 17:00:00+00:00,38.98,118.54,18.65
2023-08-07 18:00:00+00:00,14.94,54.11,17.96
2023-08-07 19:00:00+00:00,0.0,0.0,17.51
2023-08-07 20:00:00+00:00,0.0,0.0,16.56
2023-08-07 21:00:00+00:00,0.0,0.0,15.92
2023-08-07 22:00:00+00:00,0.0,0.0,15.2
2023-08-07 23:00:00+00:00,0.0,0.0,14.2
2023-08-08 00:00:00+00:00,0.0,0.0,13.47
2023-08-08 01:00:00+00:00,0.0,0.0,12.86
2023-08-08 02:00:00+00:00,0.0,0.0,12.38
2023-08-08 03:00:00+00:00,0.0,0.0,12.11
2023-08-08 04:00:00+00:00,0.0,0.0,11.92
2023-08-08 05:00:00+00:00,5.3,25.36,12.13
2023-08-08 06:00:00+00:00,32.41,101.77,13.16
2023-08-08 07:00:00+00:00,96.51,267.63,15.07
2023-08-08 08:00:00+00:00,186.89,501.05,16.1
2023-08-08 09:00:00+00:00,141.94,381.9,17.08
2023-08-08 10:00:00+00:00,167.16,452.08,18.34
2023-08-08 11:00:00+00:00,246.13,674.25,19.45
2023-08-08 12:00:00+00:00,217.92,593.69,19.96
2023-08-08 13:00:00+00:00,268.21,740.41,19.9
2023-08-08 14:00:00+00:00,213.8,582.46,19.98
2023-08-08 15:00:00+00:00,98.5,272.19,19.99
2023-08-08 16:00:00+00:00,69.49,197.58,19.64
2023-08-08 17:00:00+00:00,24.62,80.66,19.49
2023-08-08 18:00:00+00:00,3.87,21.32,18.94
2023-08-08 19:00:00+00:00,0.0,0.0,18.56
2023-08-08 20:00:00+00:00,0.0,0.0,17.54
2023-08-08 21:00:00+00:00,0.0,0.0,16.59
2023-08-08 22:00:00+00:00,0.0,0.0,16.27
2023-08-08 23:00:00+00:00,0.0,0.0,15.94
2023-08-09 00:00:00+00:00,0.0,0.0,15.51
2023-08-09 01:00:00+00:00,0.0,0.0,15.46
2023-08-09 02:00:00+00:00,0.0,0.0,15.38
2023-08-09 03:00:00+00:00,0.0,0.0,15.32
2023-08-09 04:00:00+00:00,0.0,0.0,15.52
2023-08-09 05:00:00+00:00,1.85,13.99,15.69
2023-08-09 06:00:00+00:00,26.78,86.4,16.03
2023-08-09 07:00:00+00:00,61.43,175.01,16.67
2023-08-09 08:00:00+00:00,108.96,297.12,17.51
2023-08-09 09:00:00+00:00,118.56,324.0,18.86
2023-08-09 10:00:00+00:00,82.84,232.14,19.65
2023-08-09 11:00:00+00:00,92.87,259.45,20.36
2023-08-09 12:00:00+00:00,284.49,817.21,21.1
2023-08-09 13:00:00+00:00,169.66,470.65,21.35
2023-08-09 14:00:00+00:00,143.66,398.17,21.76
2023-08-09 15:00:00+00:00,226.94,636.34,21.68
2023-08-09 16:00:00+00:00,150.83,424.22,21.78
2023-08-09 17:00:00+00:00,67.61,217.96,21.72
2023-08-09 18:00:00+00:00,9.76,40.27,21.08
2023-08-09 19:00:00+00:00,0.0,0.0,20.07
2023-08-09 20:00:00+00:00,0.0,0.0,17.93
